ID,Name_KR,Name_EN,Category,Sub_Category,Desc_KR,Desc_EN,Atlas_Name,Atk_Power,Stamina_Restore,Part_Type,Update_Cycle,Associated_Ability,Job_Unlock_ID
wp_hax_hickory_copper_emerald,에메랄드 히코리 구리 한손 도끼,Emerald Hickory Copper HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_copper_ruby,루비 히코리 구리 한손 도끼,Ruby Hickory Copper HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_copper_diamond,다이아몬드 히코리 구리 한손 도끼,Diamond Hickory Copper HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_fll_hickory_copper,히코리 구리 플레일,Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_copper_amethyst,자수정 히코리 구리 플레일,Amethyst Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_copper_topaz,토파즈 히코리 구리 플레일,Topaz Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_copper_emerald,에메랄드 히코리 구리 플레일,Emerald Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_copper_ruby,루비 히코리 구리 플레일,Ruby Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_copper_diamond,다이아몬드 히코리 구리 플레일,Diamond Hickory Copper Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_spr_hickory_copper,히코리 구리 창,Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_copper_amethyst,자수정 히코리 구리 창,Amethyst Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_copper_topaz,토파즈 히코리 구리 창,Topaz Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_copper_emerald,에메랄드 히코리 구리 창,Emerald Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_copper_ruby,루비 히코리 구리 창,Ruby Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_copper_diamond,다이아몬드 히코리 구리 창,Diamond Hickory Copper Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_gsd_hickory_copper,히코리 구리 대검,Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_copper_amethyst,자수정 히코리 구리 대검,Amethyst Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_copper_topaz,토파즈 히코리 구리 대검,Topaz Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_copper_emerald,에메랄드 히코리 구리 대검,Emerald Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_copper_ruby,루비 히코리 구리 대검,Ruby Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_copper_diamond,다이아몬드 히코리 구리 대검,Diamond Hickory Copper Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_bax_hickory_copper,히코리 구리 양손 도끼,Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_copper_amethyst,자수정 히코리 구리 양손 도끼,Amethyst Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_copper_topaz,토파즈 히코리 구리 양손 도끼,Topaz Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_copper_emerald,에메랄드 히코리 구리 양손 도끼,Emerald Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_copper_ruby,루비 히코리 구리 양손 도끼,Ruby Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_copper_diamond,다이아몬드 히코리 구리 양손 도끼,Diamond Hickory Copper Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bow_hickory_copper,히코리 구리 활,Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_copper_amethyst,자수정 히코리 구리 활,Amethyst Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_copper_topaz,토파즈 히코리 구리 활,Topaz Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_copper_emerald,에메랄드 히코리 구리 활,Emerald Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_copper_ruby,루비 히코리 구리 활,Ruby Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_copper_diamond,다이아몬드 히코리 구리 활,Diamond Hickory Copper Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_dag_hickory_silver,히코리 은 단검,Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_silver_amethyst,자수정 히코리 은 단검,Amethyst Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_silver_topaz,토파즈 히코리 은 단검,Topaz Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_silver_emerald,에메랄드 히코리 은 단검,Emerald Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_silver_ruby,루비 히코리 은 단검,Ruby Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_silver_diamond,다이아몬드 히코리 은 단검,Diamond Hickory Silver Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_swd_hickory_silver,히코리 은 검,Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_silver_amethyst,자수정 히코리 은 검,Amethyst Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_silver_topaz,토파즈 히코리 은 검,Topaz Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_silver_emerald,에메랄드 히코리 은 검,Emerald Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_silver_ruby,루비 히코리 은 검,Ruby Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_silver_diamond,다이아몬드 히코리 은 검,Diamond Hickory Silver Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_hax_hickory_silver,히코리 은 한손 도끼,Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_silver_amethyst,자수정 히코리 은 한손 도끼,Amethyst Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_silver_topaz,토파즈 히코리 은 한손 도끼,Topaz Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_silver_emerald,에메랄드 히코리 은 한손 도끼,Emerald Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_silver_ruby,루비 히코리 은 한손 도끼,Ruby Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_silver_diamond,다이아몬드 히코리 은 한손 도끼,Diamond Hickory Silver HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_fll_hickory_silver,히코리 은 플레일,Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_silver_amethyst,자수정 히코리 은 플레일,Amethyst Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_silver_topaz,토파즈 히코리 은 플레일,Topaz Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_silver_emerald,에메랄드 히코리 은 플레일,Emerald Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_silver_ruby,루비 히코리 은 플레일,Ruby Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_silver_diamond,다이아몬드 히코리 은 플레일,Diamond Hickory Silver Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_spr_hickory_silver,히코리 은 창,Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_silver_amethyst,자수정 히코리 은 창,Amethyst Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_silver_topaz,토파즈 히코리 은 창,Topaz Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_silver_emerald,에메랄드 히코리 은 창,Emerald Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_silver_ruby,루비 히코리 은 창,Ruby Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_silver_diamond,다이아몬드 히코리 은 창,Diamond Hickory Silver Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_gsd_hickory_silver,히코리 은 대검,Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_silver_amethyst,자수정 히코리 은 대검,Amethyst Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_silver_topaz,토파즈 히코리 은 대검,Topaz Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_silver_emerald,에메랄드 히코리 은 대검,Emerald Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_silver_ruby,루비 히코리 은 대검,Ruby Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_silver_diamond,다이아몬드 히코리 은 대검,Diamond Hickory Silver Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_bax_hickory_silver,히코리 은 양손 도끼,Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_silver_amethyst,자수정 히코리 은 양손 도끼,Amethyst Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_silver_topaz,토파즈 히코리 은 양손 도끼,Topaz Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_silver_emerald,에메랄드 히코리 은 양손 도끼,Emerald Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_silver_ruby,루비 히코리 은 양손 도끼,Ruby Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_silver_diamond,다이아몬드 히코리 은 양손 도끼,Diamond Hickory Silver Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bow_hickory_silver,히코리 은 활,Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_silver_amethyst,자수정 히코리 은 활,Amethyst Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_silver_topaz,토파즈 히코리 은 활,Topaz Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_silver_emerald,에메랄드 히코리 은 활,Emerald Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_silver_ruby,루비 히코리 은 활,Ruby Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_silver_diamond,다이아몬드 히코리 은 활,Diamond Hickory Silver Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_dag_hickory_gold,히코리 금 단검,Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_gold_amethyst,자수정 히코리 금 단검,Amethyst Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_gold_topaz,토파즈 히코리 금 단검,Topaz Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_gold_emerald,에메랄드 히코리 금 단검,Emerald Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_gold_ruby,루비 히코리 금 단검,Ruby Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_hickory_gold_diamond,다이아몬드 히코리 금 단검,Diamond Hickory Gold Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_swd_hickory_gold,히코리 금 검,Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_gold_amethyst,자수정 히코리 금 검,Amethyst Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_gold_topaz,토파즈 히코리 금 검,Topaz Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_gold_emerald,에메랄드 히코리 금 검,Emerald Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_gold_ruby,루비 히코리 금 검,Ruby Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_hickory_gold_diamond,다이아몬드 히코리 금 검,Diamond Hickory Gold Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_hax_hickory_gold,히코리 금 한손 도끼,Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_gold_amethyst,자수정 히코리 금 한손 도끼,Amethyst Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_gold_topaz,토파즈 히코리 금 한손 도끼,Topaz Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_gold_emerald,에메랄드 히코리 금 한손 도끼,Emerald Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_gold_ruby,루비 히코리 금 한손 도끼,Ruby Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_hickory_gold_diamond,다이아몬드 히코리 금 한손 도끼,Diamond Hickory Gold HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_fll_hickory_gold,히코리 금 플레일,Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_gold_amethyst,자수정 히코리 금 플레일,Amethyst Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_gold_topaz,토파즈 히코리 금 플레일,Topaz Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_gold_emerald,에메랄드 히코리 금 플레일,Emerald Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_gold_ruby,루비 히코리 금 플레일,Ruby Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_hickory_gold_diamond,다이아몬드 히코리 금 플레일,Diamond Hickory Gold Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_spr_hickory_gold,히코리 금 창,Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_gold_amethyst,자수정 히코리 금 창,Amethyst Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_gold_topaz,토파즈 히코리 금 창,Topaz Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_gold_emerald,에메랄드 히코리 금 창,Emerald Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_gold_ruby,루비 히코리 금 창,Ruby Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_hickory_gold_diamond,다이아몬드 히코리 금 창,Diamond Hickory Gold Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_gsd_hickory_gold,히코리 금 대검,Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_gold_amethyst,자수정 히코리 금 대검,Amethyst Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_gold_topaz,토파즈 히코리 금 대검,Topaz Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_gold_emerald,에메랄드 히코리 금 대검,Emerald Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_gold_ruby,루비 히코리 금 대검,Ruby Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_hickory_gold_diamond,다이아몬드 히코리 금 대검,Diamond Hickory Gold Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_bax_hickory_gold,히코리 금 양손 도끼,Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_gold_amethyst,자수정 히코리 금 양손 도끼,Amethyst Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_gold_topaz,토파즈 히코리 금 양손 도끼,Topaz Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_gold_emerald,에메랄드 히코리 금 양손 도끼,Emerald Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_gold_ruby,루비 히코리 금 양손 도끼,Ruby Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_hickory_gold_diamond,다이아몬드 히코리 금 양손 도끼,Diamond Hickory Gold Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bow_hickory_gold,히코리 금 활,Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_gold_amethyst,자수정 히코리 금 활,Amethyst Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_gold_topaz,토파즈 히코리 금 활,Topaz Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_gold_emerald,에메랄드 히코리 금 활,Emerald Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_gold_ruby,루비 히코리 금 활,Ruby Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_hickory_gold_diamond,다이아몬드 히코리 금 활,Diamond Hickory Gold Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_dag_pine_tin,소나무 주석 단검,Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_pine_tin_amethyst,자수정 소나무 주석 단검,Amethyst Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_pine_tin_topaz,토파즈 소나무 주석 단검,Topaz Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_pine_tin_emerald,에메랄드 소나무 주석 단검,Emerald Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_pine_tin_ruby,루비 소나무 주석 단검,Ruby Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_dag_pine_tin_diamond,다이아몬드 소나무 주석 단검,Diamond Pine Tin Dagger,Weapon,Dagger,,,weapons.png,,,,,abl_dag,
wp_swd_pine_tin,소나무 주석 검,Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_pine_tin_amethyst,자수정 소나무 주석 검,Amethyst Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_pine_tin_topaz,토파즈 소나무 주석 검,Topaz Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_pine_tin_emerald,에메랄드 소나무 주석 검,Emerald Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_pine_tin_ruby,루비 소나무 주석 검,Ruby Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_swd_pine_tin_diamond,다이아몬드 소나무 주석 검,Diamond Pine Tin Sword,Weapon,Sword,,,weapons.png,,,,,abl_swd,
wp_hax_pine_tin,소나무 주석 한손 도끼,Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_pine_tin_amethyst,자수정 소나무 주석 한손 도끼,Amethyst Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_pine_tin_topaz,토파즈 소나무 주석 한손 도끼,Topaz Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_pine_tin_emerald,에메랄드 소나무 주석 한손 도끼,Emerald Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_pine_tin_ruby,루비 소나무 주석 한손 도끼,Ruby Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_hax_pine_tin_diamond,다이아몬드 소나무 주석 한손 도끼,Diamond Pine Tin HandAxe,Weapon,HandAxe,,,weapons.png,,,,,abl_hax,
wp_fll_pine_tin,소나무 주석 플레일,Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_pine_tin_amethyst,자수정 소나무 주석 플레일,Amethyst Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_pine_tin_topaz,토파즈 소나무 주석 플레일,Topaz Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_pine_tin_emerald,에메랄드 소나무 주석 플레일,Emerald Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_pine_tin_ruby,루비 소나무 주석 플레일,Ruby Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_fll_pine_tin_diamond,다이아몬드 소나무 주석 플레일,Diamond Pine Tin Flail,Weapon,Flail,,,weapons.png,,,,,abl_hfl,
wp_spr_pine_tin,소나무 주석 창,Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_pine_tin_amethyst,자수정 소나무 주석 창,Amethyst Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_pine_tin_topaz,토파즈 소나무 주석 창,Topaz Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_pine_tin_emerald,에메랄드 소나무 주석 창,Emerald Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_pine_tin_ruby,루비 소나무 주석 창,Ruby Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_spr_pine_tin_diamond,다이아몬드 소나무 주석 창,Diamond Pine Tin Spear,Weapon,Spear,,,weapons.png,,,,,abl_hsp,
wp_gsd_pine_tin,소나무 주석 대검,Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_pine_tin_amethyst,자수정 소나무 주석 대검,Amethyst Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_pine_tin_topaz,토파즈 소나무 주석 대검,Topaz Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_pine_tin_emerald,에메랄드 소나무 주석 대검,Emerald Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_pine_tin_ruby,루비 소나무 주석 대검,Ruby Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_gsd_pine_tin_diamond,다이아몬드 소나무 주석 대검,Diamond Pine Tin Great sword,Weapon,GreatSword,,,weapons.png,,,,,abl_gsw,
wp_bax_pine_tin,소나무 주석 양손 도끼,Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_pine_tin_amethyst,자수정 소나무 주석 양손 도끼,Amethyst Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_pine_tin_topaz,토파즈 소나무 주석 양손 도끼,Topaz Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_pine_tin_emerald,에메랄드 소나무 주석 양손 도끼,Emerald Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_pine_tin_ruby,루비 소나무 주석 양손 도끼,Ruby Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bax_pine_tin_diamond,다이아몬드 소나무 주석 양손 도끼,Diamond Pine Tin Great Axe,Weapon,GreatAxe,,,weapons.png,,,,,abl_gax,
wp_bow_pine_tin,소나무 주석 활,Pine Tin Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
wp_bow_pine_tin_amethyst,자수정 소나무 주석 활,Amethyst Pine Tin Bow,Weapon,Bow,,,weapons.png,,,,,abl_bow,
